0,1,2,3,4,5
PUDUCHERRY,2001,Total,323,206,529
PUDUCHERRY,2002,No Education,30,9,39
PUDUCHERRY,2002,Primary,116,23,139
PUDUCHERRY,2002,Middle,188,66,254
PUDUCHERRY,2002,Matriculate/Secondary,59,43,102
PUDUCHERRY,2002,Hr. Secondary/Intermediate/Pre-Universit,6,10,16
PUDUCHERRY,2002,Diploma,5,0,5
PUDUCHERRY,2002,Graduate,5,4,9
PUDUCHERRY,2002,Post Graduate and Above,1,2,3
PUDUCHERRY,2002,Total,410,157,567
PUDUCHERRY,2003,No Education,4,4,8
PUDUCHERRY,2003,Primary,127,41,168
PUDUCHERRY,2003,Middle,87,35,122
PUDUCHERRY,2003,Matriculate/Secondary,142,93,235
PUDUCHERRY,2003,Hr. Secondary/Intermediate/Pre-Universit,19,12,31
PUDUCHERRY,2003,Diploma,2,1,3
PUDUCHERRY,2003,Graduate,5,8,13
PUDUCHERRY,2003,Post Graduate and Above,2,0,2
PUDUCHERRY,2003,Total,388,194,582
PUDUCHERRY,2004,No Education,0,1,1
PUDUCHERRY,2004,Primary,53,21,74
PUDUCHERRY,2004,Middle,153,60,213
PUDUCHERRY,2004,Matriculate/Secondary,115,107,222
PUDUCHERRY,2004,Hr. Secondary/Intermediate/Pre-Universit,6,6,12
PUDUCHERRY,2004,Diploma,1,3,4
PUDUCHERRY,2004,Graduate,9,1,10
PUDUCHERRY,2004,Post Graduate and Above,1,2,3
PUDUCHERRY,2004,Total,338,201,539
PUDUCHERRY,2005,No Education,9,9,18
PUDUCHERRY,2005,Primary,53,22,75
PUDUCHERRY,2005,Middle,203,86,289
PUDUCHERRY,2005,Matriculate/Secondary,52,51,103
PUDUCHERRY,2005,Hr. Secondary/Intermediate/Pre-Universit,12,18,30
PUDUCHERRY,2005,Diploma,3,2,5
PUDUCHERRY,2005,Graduate,5,5,10
PUDUCHERRY,2005,Post Graduate and Above,3,5,8
PUDUCHERRY,2005,Total,340,198,538
PUDUCHERRY,2006,No Education,4,7,11
PUDUCHERRY,2006,Primary,39,8,47
PUDUCHERRY,2006,Middle,193,81,274
PUDUCHERRY,2006,Matriculate/Secondary,84,48,132
PUDUCHERRY,2006,Hr. Secondary/Intermediate/Pre-Universit,18,24,42
PUDUCHERRY,2006,Diploma,3,1,4
PUDUCHERRY,2006,Graduate,8,8,16
PUDUCHERRY,2006,Post Graduate and Above,0,0,0
PUDUCHERRY,2006,Total,349,177,526
PUDUCHERRY,2007,No Education,1,7,8
PUDUCHERRY,2007,Primary,24,13,37
PUDUCHERRY,2007,Middle,233,96,329
PUDUCHERRY,2007,Matriculate/Secondary,35,41,76
PUDUCHERRY,2007,Hr. Secondary/Intermediate/Pre-Universit,11,31,42
PUDUCHERRY,2007,Diploma,7,3,10
PUDUCHERRY,2007,Graduate,7,6,13
PUDUCHERRY,2007,Post Graduate and Above,1,1,2
PUDUCHERRY,2007,Total,319,198,517
PUDUCHERRY,2008,No Education,5,0,5
PUDUCHERRY,2008,Primary,13,8,21
PUDUCHERRY,2008,Middle,252,89,341
PUDUCHERRY,2008,Matriculate/Secondary,40,52,92
PUDUCHERRY,2008,Hr. Secondary/Intermediate/Pre-Universit,10,16,26
PUDUCHERRY,2008,Diploma,5,0,5
PUDUCHERRY,2008,Graduate,5,7,12
PUDUCHERRY,2008,Post Graduate and Above,4,1,5
PUDUCHERRY,2008,Total,334,173,507
PUDUCHERRY,2009,No Education,5,1,6
PUDUCHERRY,2009,Primary,11,6,17
PUDUCHERRY,2009,Middle,224,82,306
PUDUCHERRY,2009,Matriculate/Secondary,59,53,112
PUDUCHERRY,2009,Hr. Secondary/Intermediate/Pre-Universit,15,32,47
PUDUCHERRY,2009,Diploma,4,0,4
PUDUCHERRY,2009,Graduate,7,14,21
PUDUCHERRY,2009,Post Graduate and Above,1,4,5
PUDUCHERRY,2009,Total,326,192,518
PUDUCHERRY,2010,No Education,8,2,10
PUDUCHERRY,2010,Primary,5,3,8
PUDUCHERRY,2010,Middle,26,17,43
PUDUCHERRY,2010,Matriculate/Secondary,256,103,359
PUDUCHERRY,2010,Hr. Secondary/Intermediate/Pre-Universit,21,31,52
PUDUCHERRY,2010,Diploma,7,6,13
PUDUCHERRY,2010,Graduate,10,12,22
PUDUCHERRY,2010,Post Graduate and Above,0,1,1
PUDUCHERRY,2010,Total,333,175,508
PUDUCHERRY,2011,No Education,4,7,11
PUDUCHERRY,2011,Primary,18,6,24
PUDUCHERRY,2011,Middle,107,28,135
PUDUCHERRY,2011,Matriculate/Secondary,192,61,253
PUDUCHERRY,2011,Hr. Secondary/Intermediate/Pre-Universit,57,48,105
PUDUCHERRY,2011,Diploma,8,2,10
PUDUCHERRY,2011,Graduate,5,7,12
PUDUCHERRY,2011,Post Graduate and Above,5,2,7
PUDUCHERRY,2011,Total,396,161,557
PUDUCHERRY,2012,No Education,7,9,16
PUDUCHERRY,2012,Primary,28,10,38
PUDUCHERRY,2012,Middle,137,37,174
PUDUCHERRY,2012,Matriculate/Secondary,136,73,209
PUDUCHERRY,2012,Hr. Secondary/Intermediate/Pre-Universit,42,25,67
PUDUCHERRY,2012,Diploma,11,5,16
PUDUCHERRY,2012,Graduate,10,5,15
PUDUCHERRY,2012,Post Graduate and Above,1,5,6
PUDUCHERRY,2012,Total,372,169,541
TOTAL (UTs),2001,No Education,183,148,331
TOTAL (UTs),2001,Primary,251,167,418
TOTAL (UTs),2001,Middle,410,305,715
TOTAL (UTs),2001,Matriculate/Secondary,217,104,321
TOTAL (UTs),2001,Hr. Secondary/Intermediate/Pre-Universit,115,76,191
TOTAL (UTs),2001,Diploma,10,1,11
TOTAL (UTs),2001,Graduate,26,13,39
TOTAL (UTs),2001,Post Graduate and Above,4,1,5
TOTAL (UTs),2001,Total,1216,815,2031
TOTAL (UTs),2002,No Education,158,134,292
TOTAL (UTs),2002,Primary,285,123,408
TOTAL (UTs),2002,Middle,407,198,605
TOTAL (UTs),2002,Matriculate/Secondary,262,160,422
TOTAL (UTs),2002,Hr. Secondary/Intermediate/Pre-Universit,84,45,129
TOTAL (UTs),2002,Diploma,13,0,13
TOTAL (UTs),2002,Graduate,30,10,40
TOTAL (UTs),2002,Post Graduate and Above,5,4,9
TOTAL (UTs),2002,Total,1244,674,1918
TOTAL (UTs),2003,No Education,143,108,251
TOTAL (UTs),2003,Primary,307,153,460
TOTAL (UTs),2003,Middle,332,154,486
TOTAL (UTs),2003,Matriculate/Secondary,356,226,582
TOTAL (UTs),2003,Hr. Secondary/Intermediate/Pre-Universit,137,43,180
TOTAL (UTs),2003,Diploma,7,5,12
TOTAL (UTs),2003,Graduate,30,24,54
TOTAL (UTs),2003,Post Graduate and Above,4,0,4
TOTAL (UTs),2003,Total,1316,713,2029
TOTAL (UTs),2004,No Education,145,103,248
TOTAL (UTs),2004,Primary,230,119,349
TOTAL (UTs),2004,Middle,432,203,635
TOTAL (UTs),2004,Matriculate/Secondary,355,254,609
TOTAL (UTs),2004,Hr. Secondary/Intermediate/Pre-Universit,87,49,136
TOTAL (UTs),2004,Diploma,6,6,12
TOTAL (UTs),2004,Graduate,35,11,46
TOTAL (UTs),2004,Post Graduate and Above,5,4,9
TOTAL (UTs),2004,Total,1295,749,2044
TOTAL (UTs),2005,No Education,212,167,379
TOTAL (UTs),2005,Primary,253,144,397
TOTAL (UTs),2005,Middle,421,208,629
TOTAL (UTs),2005,Matriculate/Secondary,307,175,482
TOTAL (UTs),2005,Hr. Secondary/Intermediate/Pre-Universit,94,55,149
TOTAL (UTs),2005,Diploma,6,4,10
TOTAL (UTs),2005,Graduate,33,20,53
TOTAL (UTs),2005,Post Graduate and Above,6,7,13
TOTAL (UTs),2005,Total,1332,780,2112
TOTAL (UTs),2006,No Education,194,151,345
TOTAL (UTs),2006,Primary,237,139,376
TOTAL (UTs),2006,Middle,500,234,734
TOTAL (UTs),2006,Matriculate/Secondary,303,165,468
TOTAL (UTs),2006,Hr. Secondary/Intermediate/Pre-Universit,159,71,230
TOTAL (UTs),2006,Diploma,51,8,59
TOTAL (UTs),2006,Graduate,52,28,80
TOTAL (UTs),2006,Post Graduate and Above,3,2,5
TOTAL (UTs),2006,Total,1499,798,2297
TOTAL (UTs),2007,No Education,193,160,353
TOTAL (UTs),2007,Primary,216,107,323
TOTAL (UTs),2007,Middle,526,236,762
TOTAL (UTs),2007,Matriculate/Secondary,324,203,527
TOTAL (UTs),2007,Hr. Secondary/Intermediate/Pre-Universit,172,92,264
TOTAL (UTs),2007,Diploma,15,8,23
TOTAL (UTs),2007,Graduate,49,25,74
TOTAL (UTs),2007,Post Graduate and Above,1,3,4
TOTAL (UTs),2007,Total,1496,834,2330
TOTAL (UTs),2008,No Education,130,108,238
TOTAL (UTs),2008,Primary,182,112,294
TOTAL (UTs),2008,Middle,488,224,712
TOTAL (UTs),2008,Matriculate/Secondary,305,210,515
TOTAL (UTs),2008,Hr. Secondary/Intermediate/Pre-Universit,153,98,251
TOTAL (UTs),2008,Diploma,12,4,16
TOTAL (UTs),2008,Graduate,48,24,72
TOTAL (UTs),2008,Post Graduate and Above,13,4,17
TOTAL (UTs),2008,Total,1331,784,2115
TOTAL (UTs),2009,No Education,157,124,281
TOTAL (UTs),2009,Primary,179,100,279
TOTAL (UTs),2009,Middle,503,263,766
TOTAL (UTs),2009,Matriculate/Secondary,386,215,601
TOTAL (UTs),2009,Hr. Secondary/Intermediate/Pre-Universit,126,104,230
TOTAL (UTs),2009,Diploma,14,3,17
TOTAL (UTs),2009,Graduate,51,33,84
TOTAL (UTs),2009,Post Graduate and Above,18,5,23
TOTAL (UTs),2009,Total,1434,847,2281
TOTAL (UTs),2010,No Education,180,114,294
TOTAL (UTs),2010,Primary,212,146,358
TOTAL (UTs),2010,Middle,285,190,475
TOTAL (UTs),2010,Matriculate/Secondary,535,258,793
TOTAL (UTs),2010,Hr. Secondary/Intermediate/Pre-Universit,181,116,297
TOTAL (UTs),2010,Diploma,22,11,33
TOTAL (UTs),2010,Graduate,57,41,98
TOTAL (UTs),2010,Post Graduate and Above,21,4,25
TOTAL (UTs),2010,Total,1493,880,2373
TOTAL (UTs),2011,No Education,142,91,233
TOTAL (UTs),2011,Primary,256,121,377
TOTAL (UTs),2011,Middle,414,178,592
TOTAL (UTs),2011,Matriculate/Secondary,597,258,855
TOTAL (UTs),2011,Hr. Secondary/Intermediate/Pre-Universit,261,149,410
TOTAL (UTs),2011,Diploma,24,8,32
TOTAL (UTs),2011,Graduate,72,28,100
TOTAL (UTs),2011,Post Graduate and Above,8,3,11
TOTAL (UTs),2011,Total,1774,836,2610
TOTAL (UTs),2012,No Education,200,100,300
TOTAL (UTs),2012,Primary,222,124,346
TOTAL (UTs),2012,Middle,478,234,712
TOTAL (UTs),2012,Matriculate/Secondary,551,298,849
TOTAL (UTs),2012,Hr. Secondary/Intermediate/Pre-Universit,270,125,395
TOTAL (UTs),2012,Diploma,16,7,23
TOTAL (UTs),2012,Graduate,90,43,133
TOTAL (UTs),2012,Post Graduate and Above,13,7,20
TOTAL (UTs),2012,Total,1840,938,2778
TOTAL (ALL INDIA),2001,No Education,15908,12817,28725
TOTAL (ALL INDIA),2001,Primary,16782,11285,28067
TOTAL (ALL INDIA),2001,Middle,15767,9143,24910
TOTAL (ALL INDIA),2001,Matriculate/Secondary,10898,5486,16384
TOTAL (ALL INDIA),2001,Hr. Secondary/Intermediate/Pre-Universit,4356,2391,6747
TOTAL (ALL INDIA),2001,Diploma,905,294,1199
TOTAL (ALL INDIA),2001,Graduate,1286,584,1870
TOTAL (ALL INDIA),2001,Post Graduate and Above,412,192,604
TOTAL (ALL INDIA),2001,Total,66314,42192,108506
TOTAL (ALL INDIA),2002,No Education,16069,12373,28442
TOTAL (ALL INDIA),2002,Primary,17203,10829,28032
TOTAL (ALL INDIA),2002,Middle,16876,8606,25482
TOTAL (ALL INDIA),2002,Matriculate/Secondary,12025,5915,17940
TOTAL (ALL INDIA),2002,Hr. Secondary/Intermediate/Pre-Universit,4852,2379,7231
TOTAL (ALL INDIA),2002,Diploma,768,328,1096
TOTAL (ALL INDIA),2002,Graduate,1230,546,1776
TOTAL (ALL INDIA),2002,Post Graduate and Above,309,109,418
TOTAL (ALL INDIA),2002,Total,69332,41085,110417
TOTAL (ALL INDIA),2003,No Education,15108,10856,25964
TOTAL (ALL INDIA),2003,Primary,18223,10792,29015
TOTAL (ALL INDIA),2003,Middle,16475,9028,25503
TOTAL (ALL INDIA),2003,Matriculate/Secondary,12538,6004,18542
TOTAL (ALL INDIA),2003,Hr. Secondary/Intermediate/Pre-Universit,5509,2846,8355
TOTAL (ALL INDIA),2003,Diploma,631,275,906
TOTAL (ALL INDIA),2003,Graduate,1445,659,2104
TOTAL (ALL INDIA),2003,Post Graduate and Above,292,170,462
TOTAL (ALL INDIA),2003,Total,70221,40630,110851
TOTAL (ALL INDIA),2004,No Education,15690,11226,26916
TOTAL (ALL INDIA),2004,Primary,17996,10667,28663
TOTAL (ALL INDIA),2004,Middle,17491,9232,26723
TOTAL (ALL INDIA),2004,Matriculate/Secondary,13313,5947,19260
TOTAL (ALL INDIA),2004,Hr. Secondary/Intermediate/Pre-Universit,5678,2968,8646
TOTAL (ALL INDIA),2004,Diploma,601,241,842
TOTAL (ALL INDIA),2004,Graduate,1430,588,2018
TOTAL (ALL INDIA),2004,Post Graduate and Above,452,177,629
TOTAL (ALL INDIA),2004,Total,72651,41046,113697
TOTAL (ALL INDIA),2005,No Education,15244,10990,26234
TOTAL (ALL INDIA),2005,Primary,17978,11356,29334
TOTAL (ALL INDIA),2005,Middle,18207,9111,27318
TOTAL (ALL INDIA),2005,Matriculate/Secondary,13369,5755,19124
TOTAL (ALL INDIA),2005,Hr. Secondary/Intermediate/Pre-Universit,5609,2792,8401
TOTAL (ALL INDIA),2005,Diploma,815,248,1063
TOTAL (ALL INDIA),2005,Graduate,1406,628,2034
TOTAL (ALL INDIA),2005,Post Graduate and Above,288,118,406
TOTAL (ALL INDIA),2005,Total,72916,40998,113914
TOTAL (ALL INDIA),2006,No Education,14763,10402,25165
TOTAL (ALL INDIA),2006,Primary,17614,10889,28503
TOTAL (ALL INDIA),2006,Middle,19061,9916,28977
TOTAL (ALL INDIA),2006,Matriculate/Secondary,14551,6903,21454
TOTAL (ALL INDIA),2006,Hr. Secondary/Intermediate/Pre-Universit,7002,3409,10411
TOTAL (ALL INDIA),2006,Diploma,851,186,1037
TOTAL (ALL INDIA),2006,Graduate,1595,604,2199
TOTAL (ALL INDIA),2006,Post Graduate and Above,265,101,366
TOTAL (ALL INDIA),2006,Total,75702,42410,118112
TOTAL (ALL INDIA),2007,No Education,15607,11165,26772
TOTAL (ALL INDIA),2007,Primary,19367,11484,30851
TOTAL (ALL INDIA),2007,Middle,19671,10023,29694
TOTAL (ALL INDIA),2007,Matriculate/Secondary,15030,6519,21549
TOTAL (ALL INDIA),2007,Hr. Secondary/Intermediate/Pre-Universit,6885,3105,9990
TOTAL (ALL INDIA),2007,Diploma,846,232,1078
TOTAL (ALL INDIA),2007,Graduate,1632,720,2352
TOTAL (ALL INDIA),2007,Post Graduate and Above,257,94,351
TOTAL (ALL INDIA),2007,Total,79295,43342,122637
TOTAL (ALL INDIA),2008,No Education,15335,10585,25920
TOTAL (ALL INDIA),2008,Primary,19730,11944,31674
TOTAL (ALL INDIA),2008,Middle,19492,10187,29679
TOTAL (ALL INDIA),2008,Matriculate/Secondary,15319,7069,22388
TOTAL (ALL INDIA),2008,Hr. Secondary/Intermediate/Pre-Universit,7560,3534,11094
TOTAL (ALL INDIA),2008,Diploma,777,218,995
TOTAL (ALL INDIA),2008,Graduate,1983,794,2777
TOTAL (ALL INDIA),2008,Post Graduate and Above,348,142,490
TOTAL (ALL INDIA),2008,Total,80544,44473,125017
TOTAL (ALL INDIA),2009,No Education,16157,11081,27238
TOTAL (ALL INDIA),2009,Primary,18831,10968,29799
TOTAL (ALL INDIA),2009,Middle,19695,10449,30144
TOTAL (ALL INDIA),2009,Matriculate/Secondary,15908,7812,23720
TOTAL (ALL INDIA),2009,Hr. Secondary/Intermediate/Pre-Universit,7425,3769,11194
TOTAL (ALL INDIA),2009,Diploma,817,344,1161
TOTAL (ALL INDIA),2009,Graduate,1938,948,2886
TOTAL (ALL INDIA),2009,Post Graduate and Above,700,309,1009
TOTAL (ALL INDIA),2009,Total,81471,45680,127151
TOTAL (ALL INDIA),2010,No Education,16058,10644,26702
TOTAL (ALL INDIA),2010,Primary,22386,13044,35430
TOTAL (ALL INDIA),2010,Middle,20290,10267,30557
TOTAL (ALL INDIA),2010,Matriculate/Secondary,16516,8065,24581
TOTAL (ALL INDIA),2010,Hr. Secondary/Intermediate/Pre-Universit,7735,3784,11519
TOTAL (ALL INDIA),2010,Diploma,996,353,1349
TOTAL (ALL INDIA),2010,Graduate,2273,991,3264
TOTAL (ALL INDIA),2010,Post Graduate and Above,926,271,1197
TOTAL (ALL INDIA),2010,Total,87180,47419,134599
TOTAL (ALL INDIA),2011,No Education,16467,10571,27038
TOTAL (ALL INDIA),2011,Primary,20590,11781,32371
TOTAL (ALL INDIA),2011,Middle,21435,11344,32779
TOTAL (ALL INDIA),2011,Matriculate/Secondary,17467,8190,25657
TOTAL (ALL INDIA),2011,Hr. Secondary/Intermediate/Pre-Universit,8099,4132,12231
TOTAL (ALL INDIA),2011,Diploma,1021,363,1384
TOTAL (ALL INDIA),2011,Graduate,2300,1122,3422
TOTAL (ALL INDIA),2011,Post Graduate and Above,460,243,703
TOTAL (ALL INDIA),2011,Total,87839,47746,135585
TOTAL (ALL INDIA),2012,No Education,16409,10232,26641
TOTAL (ALL INDIA),2012,Primary,19787,11301,31088
TOTAL (ALL INDIA),2012,Middle,20748,10457,31205
TOTAL (ALL INDIA),2012,Matriculate/Secondary,17692,8275,25967
TOTAL (ALL INDIA),2012,Hr. Secondary/Intermediate/Pre-Universit,8792,4297,13089
TOTAL (ALL INDIA),2012,Diploma,1391,652,2043
TOTAL (ALL INDIA),2012,Graduate,3072,1500,4572
TOTAL (ALL INDIA),2012,Post Graduate and Above,562,278,840
