0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
TOTAL (ALL INDIA),2003,Paralysis,7,50,85,102,86,330,7,47,41,58,31,184,514
TOTAL (ALL INDIA),2003,Insanity/Mental Illness,42,1255,1739,1130,544,4710,58,802,875,598,280,2613,7323
TOTAL (ALL INDIA),2003,Other Prolonged Illness,95,2241,3109,2888,1695,10028,110,1767,1805,1183,743,5608,15636
TOTAL (ALL INDIA),2003,Death of Dear Person,6,187,179,155,56,583,12,194,135,59,27,427,1010
TOTAL (ALL INDIA),2003,Dowry Dispute,4,15,47,33,1,100,11,1732,555,47,2,2347,2447
TOTAL (ALL INDIA),2003,Divorce,0,12,63,18,0,93,0,82,110,22,1,215,308
TOTAL (ALL INDIA),2003,Drug Abuse/Addiction,4,369,726,447,121,1667,2,45,29,15,5,96,1763
TOTAL (ALL INDIA),2003,Failure in Examination,150,940,91,0,0,1181,164,866,43,1,0,1074,2255
TOTAL (ALL INDIA),2003,Fall in Social Reputation,8,152,252,141,40,593,17,138,99,56,9,319,912
TOTAL (ALL INDIA),2003,Family Problems,185,4882,5892,3656,1163,15778,194,4623,3432,1686,595,10530,26308
TOTAL (ALL INDIA),2003,Ideological Causes/Hero Worshipping,0,58,71,40,8,177,2,41,12,9,1,65,242
TOTAL (ALL INDIA),2003,Illegitimate Pregnancy,0,0,2,0,1,3,1,172,62,11,0,246,249
TOTAL (ALL INDIA),2003,Love Affairs,28,1465,577,61,1,2132,58,1351,421,34,0,1864,3996
TOTAL (ALL INDIA),2003,"Physical Abuse (Rape,Incest Etc.)",6,65,92,41,23,227,14,150,74,28,10,276,503
TOTAL (ALL INDIA),2003,Poverty,16,485,781,552,147,1981,16,218,253,133,70,690,2671
TOTAL (ALL INDIA),2003,Professional/Career Problem,1,222,423,191,30,867,0,58,57,23,3,141,1008
TOTAL (ALL INDIA),2003,Property Dispute,1,268,448,326,97,1140,1,100,142,105,27,375,1515
TOTAL (ALL INDIA),2003,Unemployment,0,910,859,299,39,2107,4,199,140,62,4,409,2516
TOTAL (ALL INDIA),2003,Causes Not known,364,3885,4025,2467,1024,11765,328,2359,1742,1025,412,5866,17631
TOTAL (ALL INDIA),2003,Other Causes (Please Specify),332,3079,3305,2398,1009,10123,262,1969,1371,734,342,4678,14801
TOTAL (ALL INDIA),2003,Total,1278,21697,24679,16111,6456,70221,1298,18131,12338,6221,2642,40630,110851
TOTAL (ALL INDIA),2003,Total Illness,152,3742,5301,4336,2443,15974,191,2784,2895,1950,1100,8920,24894
TOTAL (ALL INDIA),2004,Bankruptcy or Sudden change in Economic Status,12,435,1161,896,201,2705,8,97,141,90,22,358,3063
TOTAL (ALL INDIA),2004,Suspected/Illicit Relation,2,287,211,50,3,553,6,403,214,39,1,663,1216
TOTAL (ALL INDIA),2004,Cancellation/Non-Settlement of Marriage,2,197,103,18,1,321,1,350,86,4,0,441,762
TOTAL (ALL INDIA),2004,Not having Children (Barrenness/Impotency),1,50,95,51,6,203,1,202,235,51,2,491,694
TOTAL (ALL INDIA),2004,Illness (Aids/STD),3,129,213,75,34,454,7,93,80,24,10,214,668
TOTAL (ALL INDIA),2004,Cancer,0,54,178,195,136,563,0,28,70,108,53,259,822
TOTAL (ALL INDIA),2004,Paralysis,4,30,68,117,104,323,2,51,51,41,36,181,504
TOTAL (ALL INDIA),2004,Insanity/Mental Illness,66,1253,1588,1203,551,4661,57,803,826,538,232,2456,7117
TOTAL (ALL INDIA),2004,Other Prolonged Illness,87,2376,3387,2940,1795,10585,120,1896,1739,1255,746,5756,16341
TOTAL (ALL INDIA),2004,Death of Dear Person,7,127,138,106,64,442,10,114,94,58,31,307,749
TOTAL (ALL INDIA),2004,Dowry Dispute,0,27,17,7,2,53,10,2010,533,32,0,2585,2638
TOTAL (ALL INDIA),2004,Divorce,0,35,62,26,2,125,0,129,99,14,0,242,367
TOTAL (ALL INDIA),2004,Drug Abuse/Addiction,7,452,831,458,95,1843,0,37,34,11,2,84,1927
TOTAL (ALL INDIA),2004,Failure in Examination,223,1058,136,17,2,1436,233,773,51,3,0,1060,2496
TOTAL (ALL INDIA),2004,Fall in Social Reputation,4,176,179,108,39,506,5,94,68,32,5,204,710
TOTAL (ALL INDIA),2004,Family Problems,192,4448,5956,3672,1056,15324,194,4660,3399,1470,484,10207,25531
TOTAL (ALL INDIA),2004,Ideological Causes/Hero Worshipping,1,13,22,7,6,49,2,20,9,0,1,32,81
TOTAL (ALL INDIA),2004,Illegitimate Pregnancy,0,5,4,2,0,11,6,121,61,5,0,193,204
TOTAL (ALL INDIA),2004,Love Affairs,22,1398,541,55,2,2018,58,1248,444,31,0,1781,3799
TOTAL (ALL INDIA),2004,"Physical Abuse (Rape,Incest Etc.)",0,41,39,11,10,101,1,112,71,17,4,205,306
TOTAL (ALL INDIA),2004,Poverty,10,575,974,766,214,2539,14,233,316,224,77,864,3403
TOTAL (ALL INDIA),2004,Professional/Career Problem,0,259,369,224,38,890,1,49,57,31,4,142,1032
TOTAL (ALL INDIA),2004,Property Dispute,14,271,490,336,118,1229,0,142,163,125,30,460,1689
TOTAL (ALL INDIA),2004,Unemployment,1,983,840,302,25,2151,0,167,190,61,2,420,2571
TOTAL (ALL INDIA),2004,Causes Not known,342,3865,4515,2947,1162,12831,316,2519,1858,900,388,5981,18812
TOTAL (ALL INDIA),2004,Other Causes (Please Specify),467,3073,3733,2476,986,10735,394,2168,1557,910,431,5460,16195
TOTAL (ALL INDIA),2004,Total,1467,21617,25850,17065,6652,72651,1446,18519,12446,6074,2561,41046,113697
TOTAL (ALL INDIA),2004,Total Illness,160,3842,5434,4530,2620,16586,186,2871,2766,1966,1077,8866,25452
TOTAL (ALL INDIA),2005,Bankruptcy or Sudden change in Economic Status,7,465,1090,920,206,2688,6,121,160,95,25,407,3095
TOTAL (ALL INDIA),2005,Suspected/Illicit Relation,7,253,210,81,11,562,24,369,225,39,1,658,1220
TOTAL (ALL INDIA),2005,Cancellation/Non-Settlement of Marriage,4,261,134,37,5,441,2,383,123,8,0,516,957
TOTAL (ALL INDIA),2005,Not having Children (Barrenness/Impotency),6,52,114,47,4,223,4,207,247,91,3,552,775
TOTAL (ALL INDIA),2005,Illness (Aids/STD),7,133,325,157,72,694,13,188,120,50,34,405,1099
TOTAL (ALL INDIA),2005,Cancer,5,53,126,201,127,512,4,17,43,90,82,236,748
TOTAL (ALL INDIA),2005,Paralysis,11,63,142,188,167,571,8,44,50,70,47,219,790
TOTAL (ALL INDIA),2005,Insanity/Mental Illness,33,1334,1757,1266,557,4947,40,845,832,623,317,2657,7604
TOTAL (ALL INDIA),2005,Other Prolonged Illness,67,2085,2895,2655,1783,9485,96,1745,1544,1152,798,5335,14820
TOTAL (ALL INDIA),2005,Death of Dear Person,4,106,185,120,59,474,7,95,154,68,22,346,820
TOTAL (ALL INDIA),2005,Dowry Dispute,2,17,24,3,0,46,0,1727,536,39,3,2305,2351
TOTAL (ALL INDIA),2005,Divorce,0,23,39,29,10,101,0,93,111,12,0,216,317
TOTAL (ALL INDIA),2005,Drug Abuse/Addiction,7,460,896,484,104,1951,2,30,28,10,11,81,2032
TOTAL (ALL INDIA),2005,Failure in Examination,185,1002,79,14,0,1280,265,687,43,6,2,1003,2283
TOTAL (ALL INDIA),2005,Fall in Social Reputation,8,394,345,223,65,1035,11,263,171,63,29,537,1572
TOTAL (ALL INDIA),2005,Family Problems,161,4450,5876,3781,1089,15357,163,4625,3171,1577,548,10084,25441
TOTAL (ALL INDIA),2005,Ideological Causes/Hero Worshipping,5,29,45,42,20,141,1,40,18,10,5,74,215
TOTAL (ALL INDIA),2005,Illegitimate Pregnancy,1,4,2,0,0,7,3,116,41,4,0,164,171
TOTAL (ALL INDIA),2005,Love Affairs,37,1251,491,43,4,1826,59,1281,315,14,1,1670,3496
TOTAL (ALL INDIA),2005,"Physical Abuse (Rape,Incest Etc.)",2,25,26,13,1,67,5,94,26,9,1,135,202
TOTAL (ALL INDIA),2005,Poverty,4,422,746,575,201,1948,9,187,225,126,53,600,2548
TOTAL (ALL INDIA),2005,Professional/Career Problem,0,185,311,154,16,666,1,27,31,5,5,69,735
TOTAL (ALL INDIA),2005,Property Dispute,3,200,463,457,91,1214,2,69,152,110,12,345,1559
TOTAL (ALL INDIA),2005,Unemployment,7,749,773,275,24,1828,8,146,134,50,6,344,2172
TOTAL (ALL INDIA),2005,Causes Not known,276,3901,4075,2626,911,11789,223,2494,1699,959,281,5656,17445
TOTAL (ALL INDIA),2005,Other Causes (Please Specify),479,3906,4763,2845,1070,13063,271,2518,2052,1109,434,6384,19447
TOTAL (ALL INDIA),2005,Total,1328,21823,25932,17236,6597,72916,1227,18411,12251,6389,2720,40998,113914
TOTAL (ALL INDIA),2005,Total Illness,123,3668,5245,4467,2706,16209,161,2839,2589,1985,1278,8852,25061
TOTAL (ALL INDIA),2006,Bankruptcy or Sudden change in Economic Status,3,445,1174,1014,282,2918,3,114,171,87,27,402,3320
TOTAL (ALL INDIA),2006,Suspected/Illicit Relation,3,217,219,61,2,502,11,352,247,22,0,632,1134
TOTAL (ALL INDIA),2006,Cancellation/Non-Settlement of Marriage,0,226,113,9,1,349,0,395,110,10,1,516,865
TOTAL (ALL INDIA),2006,Not having Children (Barrenness/Impotency),0,45,88,45,8,186,0,204,208,42,2,456,642
TOTAL (ALL INDIA),2006,Illness (Aids/STD),1,135,246,82,40,504,11,128,112,28,10,289,793
TOTAL (ALL INDIA),2006,Cancer,0,50,129,201,144,524,2,25,81,78,37,223,747
TOTAL (ALL INDIA),2006,Paralysis,2,41,102,143,89,377,3,34,35,45,43,160,537
TOTAL (ALL INDIA),2006,Insanity/Mental Illness,45,1475,1878,1265,619,5282,69,877,899,575,343,2763,8045
TOTAL (ALL INDIA),2006,Other Prolonged Illness,80,2314,3370,2937,1845,10546,117,2079,1799,1205,751,5951,16497
TOTAL (ALL INDIA),2006,Death of Dear Person,5,104,188,135,48,480,7,122,121,124,25,399,879
TOTAL (ALL INDIA),2006,Dowry Dispute,0,32,27,1,0,60,1,1720,533,21,1,2276,2336
TOTAL (ALL INDIA),2006,Divorce,0,29,95,38,6,168,0,106,88,32,0,226,394
TOTAL (ALL INDIA),2006,Drug Abuse/Addiction,3,451,1045,482,116,2097,5,30,36,11,9,91,2188
TOTAL (ALL INDIA),2006,Failure in Examination,242,1038,48,6,1,1335,270,747,23,3,0,1043,2378
TOTAL (ALL INDIA),2006,Fall in Social Reputation,6,218,387,219,59,889,11,186,138,97,24,456,1345
TOTAL (ALL INDIA),2006,Family Problems,129,5366,7293,4440,1444,18672,166,5656,3874,1851,552,12099,30771
TOTAL (ALL INDIA),2006,Ideological Causes/Hero Worshipping,3,56,81,29,11,180,3,58,38,9,1,109,289
TOTAL (ALL INDIA),2006,Illegitimate Pregnancy,0,10,0,0,0,10,10,171,68,8,0,257,267
TOTAL (ALL INDIA),2006,Love Affairs,18,1542,599,36,0,2195,42,1458,350,18,1,1869,4064
TOTAL (ALL INDIA),2006,"Physical Abuse (Rape,Incest Etc.)",1,23,39,20,3,86,9,130,80,6,4,229,315
TOTAL (ALL INDIA),2006,Poverty,14,375,914,547,145,1995,22,170,240,156,60,648,2643
TOTAL (ALL INDIA),2006,Professional/Career Problem,0,206,461,235,53,955,0,42,60,30,4,136,1091
TOTAL (ALL INDIA),2006,Property Dispute,1,416,626,530,74,1647,2,108,228,240,19,597,2244
TOTAL (ALL INDIA),2006,Unemployment,1,752,686,211,14,1664,0,116,83,28,0,227,1891
TOTAL (ALL INDIA),2006,Causes Not known,298,4052,4151,2476,842,11819,249,2434,1641,737,279,5340,17159
TOTAL (ALL INDIA),2006,Other Causes (Please Specify),339,3139,3850,2183,751,10262,257,1997,1627,798,337,5016,15278
TOTAL (ALL INDIA),2006,Total,1194,22757,27809,17345,6597,75702,1270,19459,12890,6261,2530,42410,118112
TOTAL (ALL INDIA),2006,Total Illness,128,4015,5725,4628,2737,17233,202,3143,2926,1931,1184,9386,26619
TOTAL (ALL INDIA),2007,Bankruptcy or Sudden change in Economic Status,2,439,1176,1051,342,3010,1,92,114,84,11,302,3312
TOTAL (ALL INDIA),2007,Suspected/Illicit Relation,11,246,242,81,6,586,10,381,291,30,1,713,1299
TOTAL (ALL INDIA),2007,Cancellation/Non-Settlement of Marriage,0,251,151,11,0,413,3,435,124,9,0,571,984
TOTAL (ALL INDIA),2007,Not having Children (Barrenness/Impotency),0,42,141,41,9,233,0,244,248,66,10,568,801
TOTAL (ALL INDIA),2007,Illness (Aids/STD),3,142,253,125,95,618,7,94,130,79,24,334,952
TOTAL (ALL INDIA),2007,Cancer,1,57,126,200,163,547,0,19,79,93,56,247,794
TOTAL (ALL INDIA),2007,Paralysis,0,27,78,118,104,327,1,25,50,51,42,169,496
TOTAL (ALL INDIA),2007,Insanity/Mental Illness,37,1445,2014,1575,540,5611,59,1014,1028,634,292,3027,8638
TOTAL (ALL INDIA),2007,Other Prolonged Illness,72,2361,3301,3050,1816,10600,113,2041,1707,1197,794,5852,16452
TOTAL (ALL INDIA),2007,Death of Dear Person,4,93,132,94,41,364,10,145,115,59,26,355,719
TOTAL (ALL INDIA),2007,Dowry Dispute,0,22,14,0,2,38,13,2242,812,43,0,3110,3148
TOTAL (ALL INDIA),2007,Divorce,0,23,75,30,2,130,0,88,95,22,0,205,335
TOTAL (ALL INDIA),2007,Drug Abuse/Addiction,9,523,1009,570,139,2250,1,32,28,15,6,82,2332
TOTAL (ALL INDIA),2007,Failure in Examination,179,848,53,4,2,1086,179,684,19,8,0,890,1976
TOTAL (ALL INDIA),2007,Fall in Social Reputation,5,212,296,138,44,695,1,194,152,49,14,410,1105
TOTAL (ALL INDIA),2007,Family Problems,145,5152,7173,4498,1368,18336,162,4871,3632,1739,498,10902,29238
TOTAL (ALL INDIA),2007,Ideological Causes/Hero Worshipping,0,45,75,32,9,161,2,60,27,10,1,100,261
TOTAL (ALL INDIA),2007,Illegitimate Pregnancy,0,6,2,5,1,14,3,107,33,1,0,144,158
TOTAL (ALL INDIA),2007,Love Affairs,17,1233,444,42,9,1745,75,1289,261,12,1,1638,3383
TOTAL (ALL INDIA),2007,"Physical Abuse (Rape,Incest Etc.)",0,47,39,32,3,121,3,115,44,19,3,184,305
TOTAL (ALL INDIA),2007,Poverty,11,434,877,621,204,2147,27,209,254,139,33,662,2809
TOTAL (ALL INDIA),2007,Professional/Career Problem,1,285,517,261,53,1117,4,58,55,35,4,156,1273
TOTAL (ALL INDIA),2007,Property Dispute,2,280,410,297,78,1067,2,106,120,90,26,344,1411
TOTAL (ALL INDIA),2007,Unemployment,2,993,834,262,24,2115,9,179,81,9,1,279,2394
TOTAL (ALL INDIA),2007,Causes Not known,314,4495,4748,3266,1056,13879,300,2745,2058,1055,372,6530,20409
TOTAL (ALL INDIA),2007,Other Causes (Please Specify),369,3745,4371,2709,891,12085,310,2245,1724,910,379,5568,17653
TOTAL (ALL INDIA),2007,Total,1184,23446,28551,19113,7001,79295,1295,19714,13281,6458,2594,43342,122637
TOTAL (ALL INDIA),2007,Total Illness,113,4032,5772,5068,2718,17703,180,3193,2994,2054,1208,9629,27332
TOTAL (ALL INDIA),2008,Bankruptcy or Sudden change in Economic Status,2,429,1144,877,229,2681,2,76,116,80,15,289,2970
TOTAL (ALL INDIA),2008,Suspected/Illicit Relation,3,265,270,76,8,622,10,339,237,47,9,642,1264
TOTAL (ALL INDIA),2008,Cancellation/Non-Settlement of Marriage,4,261,146,28,2,441,7,376,114,9,2,508,949
TOTAL (ALL INDIA),2008,Not having Children (Barrenness/Impotency),0,31,178,41,6,256,0,173,270,43,1,487,743
TOTAL (ALL INDIA),2008,Illness (Aids/STD),1,57,204,221,94,577,0,37,105,70,26,238,815
TOTAL (ALL INDIA),2008,Cancer,0,32,125,222,130,509,2,18,70,104,38,232,741
TOTAL (ALL INDIA),2008,Paralysis,4,82,102,134,130,452,1,51,55,53,40,200,652
TOTAL (ALL INDIA),2008,Insanity/Mental Illness,51,1483,2039,1403,573,5549,62,1034,1045,694,315,3150,8699
TOTAL (ALL INDIA),2008,Other Prolonged Illness,52,2523,3525,2973,1673,10746,94,2060,1880,1114,757,5905,16651
TOTAL (ALL INDIA),2008,Death of Dear Person,8,128,165,139,56,496,9,316,116,59,23,523,1019
TOTAL (ALL INDIA),2008,Dowry Dispute,2,31,19,4,1,57,10,2184,740,46,1,2981,3038
TOTAL (ALL INDIA),2008,Divorce,1,23,89,42,0,155,0,121,108,26,0,255,410
TOTAL (ALL INDIA),2008,Drug Abuse/Addiction,5,637,1135,654,173,2604,2,31,54,30,9,126,2730
TOTAL (ALL INDIA),2008,Failure in Examination,154,1011,53,10,3,1231,159,770,25,4,0,958,2189
TOTAL (ALL INDIA),2008,Fall in Social Reputation,2,261,295,171,61,790,5,173,119,51,13,361,1151
TOTAL (ALL INDIA),2008,Family Problems,137,5215,7368,4434,1348,18502,193,4812,3995,1709,566,11275,29777
TOTAL (ALL INDIA),2008,Ideological Causes/Hero Worshipping,0,60,106,51,15,232,0,77,56,23,4,160,392
TOTAL (ALL INDIA),2008,Illegitimate Pregnancy,0,10,10,0,0,20,5,147,62,4,0,218,238
TOTAL (ALL INDIA),2008,Love Affairs,17,1417,435,39,4,1912,75,1468,291,27,1,1862,3774
TOTAL (ALL INDIA),2008,"Physical Abuse (Rape,Incest Etc.)",1,32,47,16,4,100,6,168,71,21,1,267,367
TOTAL (ALL INDIA),2008,Poverty,5,467,907,691,206,2276,12,249,267,161,41,730,3006
TOTAL (ALL INDIA),2008,Professional/Career Problem,0,248,427,288,68,1031,2,54,51,32,6,145,1176
TOTAL (ALL INDIA),2008,Property Dispute,6,226,435,312,79,1058,0,112,124,75,25,336,1394
TOTAL (ALL INDIA),2008,Unemployment,1,857,777,242,5,1882,2,120,63,13,0,198,2080
TOTAL (ALL INDIA),2008,Causes Not known,341,4628,4759,2943,1024,13695,309,2816,1983,936,385,6429,20124
TOTAL (ALL INDIA),2008,Other Causes (Please Specify),368,3982,4759,2808,753,12670,249,2474,2026,942,307,5998,18668
TOTAL (ALL INDIA),2008,Total,1165,24396,29519,18819,6645,80544,1216,20256,14043,6373,2585,44473,125017
TOTAL (ALL INDIA),2008,Total Illness,108,4177,5995,4953,2600,17833,159,3200,3155,2035,1176,9725,27558
TOTAL (ALL INDIA),2009,Bankruptcy or Sudden change in Economic Status,5,450,1232,859,235,2781,11,126,153,74,17,381,3162
TOTAL (ALL INDIA),2009,Suspected/Illicit Relation,3,228,197,66,6,500,12,383,229,42,14,680,1180
TOTAL (ALL INDIA),2009,Cancellation/Non-Settlement of Marriage,2,283,162,24,4,475,3,398,111,12,4,528,1003
TOTAL (ALL INDIA),2009,Not having Children (Barrenness/Impotency),0,40,107,62,7,216,4,206,204,43,7,464,680
TOTAL (ALL INDIA),2009,Illness (Aids/STD),1,129,197,106,59,492,3,60,70,40,12,185,677
TOTAL (ALL INDIA),2009,Cancer,0,61,136,223,171,591,4,31,71,94,50,250,841
TOTAL (ALL INDIA),2009,Paralysis,5,69,120,154,169,517,2,30,45,55,67,199,716
TOTAL (ALL INDIA),2009,Insanity/Mental Illness,65,1529,1837,1413,572,5416,43,969,1055,667,319,3053,8469
TOTAL (ALL INDIA),2009,Other Prolonged Illness,70,2013,3168,3184,1936,10371,81,1818,1728,1200,830,5657,16028
TOTAL (ALL INDIA),2009,Death of Dear Person,6,119,177,94,64,460,14,155,106,47,21,343,803
TOTAL (ALL INDIA),2009,Dowry Dispute,1,29,33,11,0,74,10,2053,733,44,7,2847,2921
TOTAL (ALL INDIA),2009,Divorce,1,50,63,37,1,152,2,60,81,31,5,179,331
TOTAL (ALL INDIA),2009,Drug Abuse/Addiction,7,682,1244,751,160,2844,2,29,37,18,12,98,2942
TOTAL (ALL INDIA),2009,Failure in Examination,146,872,74,15,0,1107,145,719,33,6,0,903,2010
TOTAL (ALL INDIA),2009,Fall in Social Reputation,3,180,260,173,56,672,11,184,161,79,16,451,1123
TOTAL (ALL INDIA),2009,Family Problems,164,5437,7259,4262,1319,18441,182,5194,3956,1773,536,11641,30082
TOTAL (ALL INDIA),2009,Ideological Causes/Hero Worshipping,1,21,17,76,1,116,0,9,2,1,0,12,128
TOTAL (ALL INDIA),2009,Illegitimate Pregnancy,0,0,0,0,0,0,6,91,39,5,0,141,141
TOTAL (ALL INDIA),2009,Love Affairs,34,1415,431,43,4,1927,92,1360,320,11,1,1784,3711
TOTAL (ALL INDIA),2009,"Physical Abuse (Rape,Incest Etc.)",3,48,23,13,8,95,8,137,55,19,6,225,320
TOTAL (ALL INDIA),2009,Poverty,25,518,902,677,186,2308,11,216,231,158,63,679,2987
TOTAL (ALL INDIA),2009,Professional/Career Problem,0,290,502,359,61,1212,0,53,61,26,2,142,1354
TOTAL (ALL INDIA),2009,Property Dispute,0,184,442,357,80,1063,0,69,89,49,13,220,1283
TOTAL (ALL INDIA),2009,Unemployment,9,986,816,326,28,2165,3,142,112,37,13,307,2472
TOTAL (ALL INDIA),2009,Causes Not known,480,4269,5230,3176,1179,14334,323,2890,2196,1096,474,6979,21313
TOTAL (ALL INDIA),2009,Other Causes (Please Specify),470,3844,4706,3135,987,13142,478,2792,2275,1380,407,7332,20474
TOTAL (ALL INDIA),2009,Total,1501,23746,29335,19596,7293,81471,1450,20174,14153,7007,2896,45680,127151
TOTAL (ALL INDIA),2009,Total Illness,141,3801,5458,5080,2907,17387,133,2908,2969,2056,1278,9344,26731
TOTAL (ALL INDIA),2010,Bankruptcy or Sudden change in Economic Status,2,454,984,752,203,2395,4,86,132,67,25,314,2709
TOTAL (ALL INDIA),2010,Suspected/Illicit Relation,5,242,252,64,9,572,17,439,267,40,1,764,1336
TOTAL (ALL INDIA),2010,Cancellation/Non-Settlement of Marriage,1,319,170,19,1,510,0,375,125,16,1,517,1027
TOTAL (ALL INDIA),2010,Not having Children (Barrenness/Impotency),0,47,79,50,13,189,4,217,204,44,8,477,666
TOTAL (ALL INDIA),2010,Illness (Aids/STD),3,102,152,97,27,381,1,55,63,28,17,164,545
TOTAL (ALL INDIA),2010,Cancer,0,43,150,247,120,560,1,44,89,97,37,268,828
TOTAL (ALL INDIA),2010,Paralysis,1,32,103,147,112,395,0,39,41,60,47,187,582
TOTAL (ALL INDIA),2010,Insanity/Mental Illness,83,1651,2111,1607,673,6125,86,1162,1077,669,346,3340,9465
TOTAL (ALL INDIA),2010,Other Prolonged Illness,84,2380,3299,3285,2023,11071,163,1880,1718,1314,898,5973,17044
TOTAL (ALL INDIA),2010,Death of Dear Person,72,152,165,136,69,594,20,184,126,63,48,441,1035
TOTAL (ALL INDIA),2010,Dowry Dispute,1,33,37,7,2,80,4,2122,838,43,6,3013,3093
TOTAL (ALL INDIA),2010,Divorce,0,49,46,15,3,113,0,77,75,25,0,177,290
TOTAL (ALL INDIA),2010,Drug Abuse/Addiction,6,741,1398,861,232,3238,3,33,32,27,10,105,3343
TOTAL (ALL INDIA),2010,Failure in Examination,159,1115,62,11,3,1350,158,942,28,1,0,1129,2479
TOTAL (ALL INDIA),2010,Fall in Social Reputation,10,294,286,199,54,843,7,233,170,55,14,479,1322
TOTAL (ALL INDIA),2010,Family Problems,193,5755,7617,4756,1507,19828,190,5559,3831,1818,630,12028,31856
TOTAL (ALL INDIA),2010,Ideological Causes/Hero Worshipping,0,27,17,7,3,54,1,27,14,4,2,48,102
TOTAL (ALL INDIA),2010,Illegitimate Pregnancy,0,0,0,0,0,0,7,105,40,1,0,153,153
TOTAL (ALL INDIA),2010,Love Affairs,37,1599,524,55,1,2216,98,1499,332,20,1,1950,4166
TOTAL (ALL INDIA),2010,"Physical Abuse (Rape,Incest Etc.)",2,37,25,12,1,77,13,127,62,20,2,224,301
TOTAL (ALL INDIA),2010,Poverty,21,558,885,712,214,2390,11,262,231,115,38,657,3047
TOTAL (ALL INDIA),2010,Professional/Career Problem,5,247,358,233,27,870,2,37,41,16,0,96,966
TOTAL (ALL INDIA),2010,Property Dispute,1,340,543,383,140,1407,1,169,178,115,29,492,1899
TOTAL (ALL INDIA),2010,Unemployment,10,872,784,242,39,1947,10,141,103,20,1,275,2222
TOTAL (ALL INDIA),2010,Causes Not known,455,4806,5444,3398,1323,15426,372,2881,2281,1255,470,7259,22685
TOTAL (ALL INDIA),2010,Other Causes (Please Specify),489,4492,4953,3473,1142,14549,317,2543,2304,1188,537,6889,21438
TOTAL (ALL INDIA),2010,Total,1640,26387,30444,20768,7941,87180,1490,21238,14402,7121,3168,47419,134599
TOTAL (ALL INDIA),2010,Total Illness,171,4208,5815,5383,2955,18532,251,3180,2988,2168,1345,9932,28464
TOTAL (ALL INDIA),2011,Bankruptcy or Sudden change in Economic Status,0,445,1055,917,262,2679,4,85,130,67,18,304,2983
TOTAL (ALL INDIA),2011,Suspected/Illicit Relation,6,313,272,117,16,724,15,388,230,34,4,671,1395
TOTAL (ALL INDIA),2011,Cancellation/Non-Settlement of Marriage,2,391,165,25,3,586,1,376,120,29,7,533,1119
TOTAL (ALL INDIA),2011,Not having Children (Barrenness/Impotency),0,63,132,43,8,246,1,197,215,45,3,461,707
TOTAL (ALL INDIA),2011,Illness (Aids/STD),2,49,154,61,42,308,4,28,58,36,17,143,451
TOTAL (ALL INDIA),2011,Cancer,0,31,107,191,107,436,1,11,43,86,47,188,624
TOTAL (ALL INDIA),2011,Paralysis,3,32,109,124,107,375,1,31,48,49,35,164,539
TOTAL (ALL INDIA),2011,Insanity/Mental Illness,34,1424,1944,1509,670,5581,58,1054,1091,709,309,3221,8802
TOTAL (ALL INDIA),2011,Other Prolonged Illness,79,2146,3177,3090,1865,10357,80,1965,1699,1179,874,5797,16154
TOTAL (ALL INDIA),2011,Death of Dear Person,7,133,152,124,46,462,16,182,142,62,32,434,896
TOTAL (ALL INDIA),2011,Dowry Dispute,0,48,72,18,1,139,2,2037,965,96,0,3100,3239
TOTAL (ALL INDIA),2011,Divorce,1,64,112,58,2,237,0,86,110,14,1,211,448
TOTAL (ALL INDIA),2011,Drug Abuse/Addiction,8,920,1503,877,220,3528,1,43,40,36,10,130,3658
TOTAL (ALL INDIA),2011,Failure in Examination,161,1112,54,9,1,1337,122,888,29,5,0,1044,2381
TOTAL (ALL INDIA),2011,Fall in Social Reputation,1,133,326,202,29,691,3,205,172,72,17,469,1160
TOTAL (ALL INDIA),2011,Family Problems,145,5987,7940,4850,1423,20345,199,5781,4222,1809,553,12564,32909
TOTAL (ALL INDIA),2011,Ideological Causes/Hero Worshipping,2,5,12,4,2,25,4,6,6,0,0,16,41
TOTAL (ALL INDIA),2011,Illegitimate Pregnancy,0,0,0,0,0,0,10,129,39,6,0,184,184
TOTAL (ALL INDIA),2011,Love Affairs,136,1745,554,47,1,2483,79,1629,335,59,1,2103,4586
TOTAL (ALL INDIA),2011,"Physical Abuse (Rape,Incest Etc.)",1,45,31,7,1,85,5,114,74,5,3,201,286
TOTAL (ALL INDIA),2011,Poverty,14,411,695,491,121,1732,9,176,221,119,25,550,2282
TOTAL (ALL INDIA),2011,Professional/Career Problem,3,257,450,260,34,1004,4,55,52,33,12,156,1160
TOTAL (ALL INDIA),2011,Property Dispute,0,255,444,371,65,1135,10,121,177,104,43,455,1590
TOTAL (ALL INDIA),2011,Unemployment,0,897,826,251,24,1998,3,172,107,50,3,335,2333
TOTAL (ALL INDIA),2011,Causes Not known,439,4756,5809,3288,1416,15708,359,2796,2298,1331,532,7316,23024
TOTAL (ALL INDIA),2011,Other Causes (Please Specify),530,4942,5305,3573,1288,15638,470,2855,2192,994,485,6996,22634
TOTAL (ALL INDIA),2011,Total,1574,26604,31400,20507,7754,87839,1461,21410,14815,7029,3031,47746,135585
TOTAL (ALL INDIA),2011,Total Illness,118,3682,5491,4975,2791,17057,144,3089,2939,2059,1282,9513,26570
